graph6string,levelable,minimized solution
HEH~S~z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HDO~]zz,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HoD}t\~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HB_}~X~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@p\~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H@p{~d~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H_NvQ}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HEJlq~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HAL}t^r,F,NA
H@^I|nr,F,NA
H@\\lnN,F,NA
HAjXzvr,F,NA
H@lZjnN,F,NA
H@VJ|zr,F,NA
HALr|^\,F,NA
H@UtzzN,F,NA
H@T}^Mz,F,NA
HAgz|n\,F,NA
H@pZj}},F,NA
H@p\l|},F,NA
H@pj}m|,F,NA
HAKz|^\,F,NA
H@U]Z}},F,NA
H@LZ|zN,F,NA
H@Tj}]|,F,NA
H@YZ|zN,F,NA
H@\]\nv,F,NA
H@lZm^v,F,NA
HAL}lvn,F,NA
H@pZ|zv,F,NA
HAMj}y~,F,NA
H@T}\t~,F,NA
H@ezu\~,F,NA
H@X}\v^,F,NA
H@T}\v~,F,NA
HA]jk~r,T,"[2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H@]\jnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@fJzzr,F,NA
HCUtZ|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@Tt|zN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@dzu^f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HAi\j|},F,NA
H@pZl}},F,NA
H@przy^,F,NA
H@pzumn,F,NA
H@T]\}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@Lzs~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@ejzzN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@\s}^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@dzu^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@pzs~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HAejzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H@U|u\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@\s}\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@\u\^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@\s}^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@VL~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H@^K~nv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HAMm~n|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HEIy~^z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HCli~nn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H@qy~v~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
HANt^v^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HCNV^\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCW~m~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H@dr}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HAMnm~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HDRh~v^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HgDm|}~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HB_z}~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HDO~]~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HCTj|~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCTlz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCLjz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HCXZ|~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H@VLz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HAMj}~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@pZ|~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HAMlz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@VJz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@VJ|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H@]]Z~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H@fJz~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@qZz~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HAelz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@VL||~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@fJz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@qZz~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H@qZ~~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
HGf^`~x,F,NA
HGd^lzx,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HQlLjnN,F,NA
HOVpzvZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HGfpzvZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H_{ujmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HOVrru^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HQ[^NM^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HKC~U~m,F,NA
HOLZm~y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HGUZl~y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HOS~Vn],T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HOUZr~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HKHX}~m,F,NA
HKDZ\~m,F,NA
HK`|r^V,F,NA
HKHZ|^\,F,NA
HGcx}~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCWy~nm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H@ph}~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HGcy|~u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HCXZ|^t,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
HfGZ[~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HbK^K~n,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HQK^]zv,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`Flq~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HOS}~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HGc}~h~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H_Nszvn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HOT{~d~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H_Nszv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HPDy}vj,F,NA
HO\X}nr,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H_[y|mv,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HONYzvr,F,NA
HOVXzvr,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HOsyzlv,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HPDZ}zj,F,NA
HOLqz~],T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HGM\zn\,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H_S|l|},F,NA
HOSzzn\,F,NA
HGczl~],F,NA
HCXZ|nl,F,NA
H_L\l|},F,NA
HOKyz~],T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HCLZZ~m,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HAL\\~m,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGcy|~],T,"[2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
H_Lkz}},T,"[3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HO[y}nv,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HOsyznv,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HPDZ}zn,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HOSz}zv,T,"[3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HOLZ}x~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGM\}x~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HCTj~Y~,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H_M\zx~,T,"[3.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HOLZ}z~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
HG]q{~r,F,NA
HG]Y|nr,F,NA
HG[{|nV,F,NA
HG\Zk}v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@\]^Mv,F,NA
HG]Y|mv,F,NA
HGUzs~r,F,NA
HGfXzvr,F,NA
HGs{|lv,F,NA
HGUZ|zr,F,NA
HGLr{~\,F,NA
HGU\l|},F,NA
HGc|j~],F,NA
HGdZj}},F,NA
H@pj}yv,F,NA
HGd\l|},F,NA
HGKz{~\,F,NA
H@Sz}^l,F,NA
HGLZ{}|,F,NA
HAej\|},F,NA
HG[{}nv,F,NA
HGlZk~v,F,NA
HGL{}vv,F,NA
HGdZ|zv,F,NA
HGMZ}y~,F,NA
HGT{|t~,F,NA
H@X}]u~,F,NA
HGd\zy~,F,NA
HGT{|v~,F,NA
HOlve\^,F,NA
H_s~bmn,F,NA
H@ljm^V,F,NA
H_l^fK~,F,NA
H_L~eun,F,NA
HCxZj]v,F,NA
H_S~f]},F,NA
H@Tu^]},F,NA
H@dr}^l,F,NA
HChrZ~],F,NA
HCXZl~m,F,NA
H@pjm}},F,NA
H@pr|^\,F,NA
HCXr|^\,F,NA
HAK|]~m,F,NA
HAM\Z~m,F,NA
H@Mj}^\,F,NA
HAMj\~],F,NA
HAMlzzN,F,NA
HG^T[~v,F,NA
H_^`{~v,F,NA
HON^Q~v,F,NA
H_Nlq~v,F,NA
HCTl~X~,F,NA
H@VN\x~,F,NA
H@^NK|~,F,NA
HCX|]t~,F,NA
H_yqx~~,F,NA
HO]Yznr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HOTzs~r,F,NA
H_[{|lv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HOUZzzr,F,NA
H_Szl}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HGUZl}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HChjzzV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HOdZj|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H_LZl}},F,NA
HGdZl}},F,NA
HCXztnN,F,NA
HOTrzy^,F,NA
HGdY|}},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H_M\Z|},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HAUj\}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HO\Zk~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HOdZzzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HOTzs~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H_L\|x~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HGd\|x~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HCXzu]~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HOTzs|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HOTzs~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HGd\~z},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
HbC{~^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H_]X~nn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H_]X~n~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HHFk~v^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HPFY~^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HcC~^\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HQK^n^^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HOLZ~n^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HPD^]~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H`Fi~u~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`EZ~^|,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HQC~^^^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HOSz}~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H`D^\~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HOLy}~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HOL]z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HOLZz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HOSz}~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
HGM]z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HGMZ}~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGcz}~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
HGM\z~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGMZz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGMZ}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HOL^m~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H_L^l~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HCWz~^^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HGMZ~^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HGiZz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H_S~\~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HOT{z~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HOdZz~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HOUZz~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H_L\||~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HGd\||~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HCYjz~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HOUZz|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
HOUZz~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H_S|~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HAMn~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H@hv~z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HDO~~zn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCLj~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HAMj~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@q^~x~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H_S~~y~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HGc~~z~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HAMn~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
HiKxx~N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
Hioxx}v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HIlrm]~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HiKx}]~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
HFXj[|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
HFXj[}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
HFdjZ^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HFXj[~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
Hlj@x|^,F,NA
HXY[y~V,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HxHY{}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@{}mnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HFyRZ^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
Hsoxzl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HInJne~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HFdj^L~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HC|rnM~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H_}rjm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HFdj^N~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HQmrY~r,F,NA
HJYZvM^,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HDnazvf,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HJZc~q^,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HJY[{~f,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HI[|lnN,F,NA
HTjbq|^,T,"[3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HJZbs}^,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HJY^K~z,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HThY~L~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HJZc{|~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HDl^NL~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HJZc{~z,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HJZc{~~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HFXk~^},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HiK}\}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HFXkz~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HFdj^^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HFXk~^~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
HIp~lyz,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
HB]^^N|,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HIlu^m~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HIlu\}~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HJZc|~^,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HI]uZ}~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0]"
HIp|vm~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
HI]u\~~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HB\{~fn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HB]^J|~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HC\~b~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HB]^J~~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HA]|~rv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
